Имя тега;Метка времени;Значение;Статус.Качество;Статус.Код;Статус.Описание;Аннотация
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_FI_252D_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"20.07568";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_FI_254B_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"17.612638";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_FI_256A_Value";Mon Aug 21 2023 11:17:47 GMT+0300 (Москва, стандартное время);"11468.028";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_FI_257A_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"-1.1854293";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_FI_258A_Value";Mon Aug 21 2023 11:17:47 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_LI_253A_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"64.49976";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_PI_251A_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"-63.96961";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_PI_251G_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"0.37695512";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_PI_251N_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"-5.8679194";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_PI_252A_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"0.08825539";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_PI_252C_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"-85.03059";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_PI_256B_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"1353.6324";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_PI_257B_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"0.40237945";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_PI_258B_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"0.5770396";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_TI_200G_Value";Mon Aug 21 2023 11:17:47 GMT+0300 (Москва, стандартное время);"500";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_TI_251C_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"718.46625";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_TI_251D_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"1191.3285";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_TI_252E_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"27.525532";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_TI_252G_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"50.924244";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_TI_256C_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"89.53667";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_WI_254A_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"32.550224";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_ZI_205A_Value";Mon Aug 21 2023 11:26:07 GMT+0300 (Москва, стандартное время);"99.2331";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_ZI_257C_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"0.85165924";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.Calcin2_ZI_258C_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"6.8960056";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.DVL2_259_Alarm1";Fri Aug 18 2023 04:16:41 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.DVL2_259_Alarm2";Fri Aug 18 2023 04:16:41 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.DVL2_259_Alarm3";Fri Aug 18 2023 04:16:41 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.DVL2_259_Alarm4";Fri Aug 18 2023 04:16:41 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.DVL2_259_State_Closed";Fri Aug 18 2023 04:24:43 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace2.DVL2_259_State_Opened";Fri Aug 18 2023 04:24:43 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_354_SJ100_START_BY";Mon Aug 21 2023 11:22:19 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_FI_351F_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"-4.94307";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_FI_352D_Value";Fri Aug 18 2023 04:24:13 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_FI_354B_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"17.559408";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_FI_356A_Value";Mon Aug 21 2023 09:55:27 GMT+0300 (Москва, стандартное время);"11468.028";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_FI_357A_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"0.2498766";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_FI_358A_Value";Fri Aug 18 2023 04:24:13 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_LI_353A_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"47.033916";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_PI_351A_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"-38.29933";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_PI_351G_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"0.14119115";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_PI_351N_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"24.01464";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_PI_352C_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"-75.70252";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_PI_356B_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"977.5398";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_PI_357B_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"0.13056616";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_PI_358B_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"0.4574394";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_TI_300G_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"1100.6497";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_TI_351C_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"759.8121";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_TI_351D_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"1320.0874";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_TI_352E_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"27.26457";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_TI_352G_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"51.46749";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_TI_356C_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"85.313324";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_WI_354A_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"27.134762";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_ZI_305A_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"99.62328";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_ZI_357C_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"3.2696755";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.Calcin3_ZI_358C_Value";Mon Aug 21 2023 11:26:32 GMT+0300 (Москва, стандартное время);"10.792692";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.DVL3_359_Alarm2";Mon Aug 21 2023 11:22:19 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.DVL3_359_Alarm3";Mon Aug 21 2023 11:22:19 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.DVL3_359_Alarm4";Mon Aug 21 2023 11:22:19 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.DVL3_359_State_Closed";Mon Aug 21 2023 11:22:19 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2.OUA_R.CalcinationFurnace3.DVL3_359_State_Opened";Mon Aug 21 2023 11:22:19 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_254_ALM_MSG";Mon Aug 21 2023 05:18:46 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_254_SJ100_START_BY";Mon Aug 21 2023 05:18:57 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_FI_251F_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"-1.1189874";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_FI_252D_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"19.823475";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_FI_254B_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"17.612501";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_FI_256A_Value";Mon Aug 21 2023 11:19:18 GMT+0300 (Москва, стандартное время);"11468.028";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_FI_257A_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"-1.1858876";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_FI_258A_Value";Mon Aug 21 2023 11:19:18 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_LI_253A_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"64.509476";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_PI_251A_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"-63.980587";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_PI_251G_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"0.37685627";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_PI_251N_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"-5.8726482";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_PI_252A_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"0.088215955";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_PI_252C_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"-85.02387";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_PI_256B_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"1353.6436";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_PI_257B_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"0.40242448";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_PI_258B_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"0.57711726";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_TI_200G_Value";Mon Aug 21 2023 11:19:18 GMT+0300 (Москва, стандартное время);"500";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_TI_251C_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"718.4514";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_TI_251D_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"1191.2449";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_TI_252E_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"27.525675";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_TI_252G_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"51.10757";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_TI_256C_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"89.53722";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_WI_254A_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"32.539665";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_ZI_205A_Value";Mon Aug 21 2023 11:27:32 GMT+0300 (Москва, стандартное время);"99.2331";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_ZI_257C_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"0.8509292";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.Calcin2_ZI_258C_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"6.8940625";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.DVL2_259_Alarm1";Thu Aug 10 2023 08:54:25 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.DVL2_259_Alarm2";Thu Aug 10 2023 08:54:25 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.DVL2_259_Alarm3";Thu Aug 10 2023 08:54:25 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.DVL2_259_Alarm4";Thu Aug 10 2023 08:54:25 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.DVL2_259_State_Closed";Thu Aug 10 2023 08:54:25 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace2.DVL2_259_State_Opened";Thu Aug 10 2023 08:54:25 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_354_ALM_MSG";Mon Aug 21 2023 11:19:57 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_354_SJ100_START_BY";Mon Aug 21 2023 11:19:57 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_FI_351F_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"-4.943066";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_FI_352D_Value";Wed Aug 09 2023 08:42:29 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_FI_354B_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"17.562384";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_FI_356A_Value";Mon Aug 21 2023 09:56:52 GMT+0300 (Москва, стандартное время);"11468.028";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_FI_357A_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"0.24916944";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_FI_358A_Value";Wed Aug 09 2023 08:42:29 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_LI_353A_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"47.04169";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_PI_351A_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"-38.308586";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_PI_351G_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"0.14103113";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_PI_351N_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"23.946419";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_PI_352A_Value";Wed Aug 09 2023 08:42:29 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_PI_352C_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"-75.73358";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_PI_356B_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"977.5645";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_PI_357B_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"0.13049021";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_PI_358B_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"0.4573826";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_TI_300G_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"1100.6562";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_TI_351C_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"759.79285";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_TI_351D_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"1320.0765";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_TI_352E_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"27.264717";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_TI_352G_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"51.516697";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_TI_356C_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"85.31472";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_WI_354A_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"27.145031";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_ZI_305A_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"99.62316";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_ZI_357C_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"3.2696755";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.Calcin3_ZI_358C_Value";Mon Aug 21 2023 11:27:57 GMT+0300 (Москва, стандартное время);"10.792564";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.DVL3_359_Alarm1";Mon Aug 21 2023 11:19:57 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.DVL3_359_Alarm2";Mon Aug 21 2023 11:19:57 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.DVL3_359_Alarm3";Mon Aug 21 2023 11:19:57 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.DVL3_359_Alarm4";Mon Aug 21 2023 11:19:57 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.DVL3_359_State_Closed";Mon Aug 21 2023 11:19:57 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"AP_CS_SRV2_S.OUA_N.CalcinationFurnace3.DVL3_359_State_Opened";Mon Aug 21 2023 11:19:57 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
