Имя тега;Метка времени;Значение;Статус.Качество;Статус.Код;Статус.Описание;Аннотация
"PS_CP_DEV1.MB_N.Shlam.401322";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401324";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401325";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401327";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401328";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401330";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401331";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401333";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401334";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401336";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401337";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401339";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401340";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401342";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401343";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401345";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401346";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401348";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401349";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401351";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401352";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401354";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401355";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401357";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401358";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401360";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401361";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401363";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401364";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401366";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401367";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401369";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401370";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401372";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401373";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401375";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401376";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401378";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401379";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401381";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401382";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401384";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401385";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401387";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401388";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401390";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401391";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401393";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401394";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401396";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401397";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401399";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401400";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401402";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401403";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401405";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401406";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401408";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401409";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401411";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401412";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401414";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401415";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401417";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401418";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401420";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401421";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_DEV1.MB_N.Shlam.401423";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_CP_PLC1.S7_N.Evaporation.test_tag";Mon Aug 21 2023 11:28:29 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD1068";Mon Aug 21 2023 13:26:09 GMT+0300 (Москва, стандартное время);"33.00058";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD1182";Mon Aug 21 2023 13:26:24 GMT+0300 (Москва, стандартное время);"54.224533";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD1296";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"51.548035";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD1410";Mon Aug 21 2023 13:25:39 GMT+0300 (Москва, стандартное время);"23.958336";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD1524";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"25.043404";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD156";Mon Aug 21 2023 13:26:24 GMT+0300 (Москва, стандартное время);"107.1";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD1638";Mon Aug 21 2023 13:26:39 GMT+0300 (Москва, стандартное время);"33.043983";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD1752";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"39.959488";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD270";Mon Aug 21 2023 13:26:39 GMT+0300 (Москва, стандартное время);"92.6";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD2778";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"1.3302951";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD2892";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"1.0915799";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD3006";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"1.6688368";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD3120";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"0.9649884";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD3234";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"1.5532408";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD3348";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"1.5578704";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD3462";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"1.5289352";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD3576";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"1.550926";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD3690";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"5.412037";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD384";Mon Aug 21 2023 13:25:54 GMT+0300 (Москва, стандартное время);"98.9";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD4032";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"123391.92";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD4146";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"5.9895835";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD42";Mon Aug 21 2023 13:25:09 GMT+0300 (Москва, стандартное время);"88.8";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD4374";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"132.34111";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD4830";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"176.21527";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD498";Mon Aug 21 2023 13:26:09 GMT+0300 (Москва, стандартное время);"99.1";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD5172";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"3.7465277";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD5286";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"17.612732";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD5400";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"25.888195";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD5514";Mon Aug 21 2023 13:26:39 GMT+0300 (Москва, стандартное время);"0.07233796";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD5628";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"21.592882";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD5970";Mon Aug 21 2023 13:25:54 GMT+0300 (Москва, стандартное время);"3.8990161";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD6084";Mon Aug 21 2023 13:25:39 GMT+0300 (Москва, стандартное время);"57.942707";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD612";Mon Aug 21 2023 13:26:09 GMT+0300 (Москва, стандартное время);"78.2";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD6198";Mon Aug 21 2023 13:26:39 GMT+0300 (Москва, стандартное время);"0.13020833";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD6312";Mon Aug 21 2023 13:20:24 GMT+0300 (Москва, стандартное время);"42.44068";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD6426";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"-3.761574";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD6540";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"269.09723";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD6654";Mon Aug 21 2023 13:24:54 GMT+0300 (Москва, стандартное время);"0.5787037";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD6768";Mon Aug 21 2023 13:24:54 GMT+0300 (Москва, стандартное время);"-2.8935184";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD7338";Mon Aug 21 2023 13:24:39 GMT+0300 (Москва, стандартное время);"0.6510417";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD7452";Mon Aug 21 2023 13:18:09 GMT+0300 (Москва, стандартное время);"0.6510417";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD7566";Mon Aug 21 2023 13:16:39 GMT+0300 (Москва, стандартное время);"0.6510417";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD7680";Mon Aug 21 2023 13:24:39 GMT+0300 (Москва, стандартное время);"0.6510417";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD7794";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"3.0598958";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD8250";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"35.79644";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD8364";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"36.382378";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD8478";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"31.163195";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD8706";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"18.69213";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD8820";Mon Aug 21 2023 13:26:39 GMT+0300 (Москва, стандартное время);"18.44618";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB10_DBD954";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"27.676506";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1012_0";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1012_1";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1012_4";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1012_6";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1013_0";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1013_1";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1256_0";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1256_1";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1256_4";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1256_6";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1257_0";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1257_1";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB138_1";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB138_4";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB138_6";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1470_4";Mon Aug 21 2023 13:26:39 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1470_5";Mon Aug 21 2023 13:26:39 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1470_6";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1471_0";Mon Aug 21 2023 13:25:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1471_4";Mon Aug 21 2023 12:59:54 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1471_5";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1540_3";Mon Aug 21 2023 13:26:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1540_4";Mon Aug 21 2023 13:26:39 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1540_5";Mon Aug 21 2023 13:26:39 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1540_6";Mon Aug 21 2023 13:26:39 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1541_0";Mon Aug 21 2023 13:26:54 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1541_4";Mon Aug 21 2023 13:19:54 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1541_5";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1610_3";Mon Aug 21 2023 13:11:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1610_4";Mon Aug 21 2023 13:22:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1610_5";Mon Aug 21 2023 13:22:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1610_6";Mon Aug 21 2023 13:22:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1611_0";Mon Aug 21 2023 13:20:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1611_4";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1611_5";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1680_3";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1680_4";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1680_5";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1680_6";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1681_0";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1681_4";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1681_5";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1716_1";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1716_3";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1716_5";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1716_6";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1716_7";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1842_1";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1842_3";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1842_5";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1842_6";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1842_7";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"false";Good;0;"";"";
"PS_PF_PLC1.S7_N.GOU1_1.DB20_DB1968_1";Mon Aug 21 2023 11:28:24 GMT+0300 (Москва, стандартное время);"true";Good;0;"";"";
